contract_id,contract_name,source,contract_type,expected_risk,latency_ms,status,total_classified,human_review_flagged,avg_confidence,avg_entropy,avg_margin,num_rewrites,avg_risk_reduction,sim_mean_risk,sim_ci_lower,sim_ci_upper,sim_ci_width,sim_volatility,sim_dominant_source,num_anomalies,overall_risk,risk_level,structural_risk,num_conflicts,completeness,power_score,dispute_risk,num_hotspots
TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,cuad,MSA,unknown,303,SUCCESS,11,11,0.0705,1.0,0.0011,4,0,71.3,0,0,0,unknown,classification,2,73.14375,HIGH,100,2,0.5,3.5,84.9,6
TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT,TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT,cuad,MSA,unknown,239,SUCCESS,12,12,0.0737,0.9998,0.0035,12,0,67.1,0,0,0,unknown,classification,1,68.225,MEDIUM,100,0,0.14,5.0,74.4,9
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agre","TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",cuad,MSA,unknown,318,SUCCESS,11,11,0.0707,1.0,0.0013,3,0,65.1,0,0,0,unknown,classification,0,66.80208333333333,MEDIUM,100,0,0.21,1.2,73.1,7
TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transp,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,cuad,MSA,unknown,112,SUCCESS,9,9,0.0716,1.0,0.0012,3,0,70.7,0,0,0,unknown,classification,0,72.225,HIGH,100,1,0.43,0.0,84.4,6
TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Br,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,cuad,MSA,unknown,344,SUCCESS,10,10,0.0714,0.9999,0.0017,4,0,73.3,0,0,0,unknown,classification,2,75.04742647058822,HIGH,100,1,0.36,37.9,74.9,7
ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_1,ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_,cuad,MSA,unknown,331,SUCCESS,11,11,0.0711,1.0,0.0015,2,0,65.4,0,0,0,unknown,classification,1,66.56875,MEDIUM,100,1,0.43,0.0,73.1,7
TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marke,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Rese,cuad,MSA,unknown,217,SUCCESS,7,7,0.0713,1.0,0.0017,3,0,76.3,0,0,0,unknown,classification,0,77.5859375,HIGH,100,1,0.21,47.8,76.0,9
TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Brandin,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,cuad,MSA,unknown,217,SUCCESS,7,7,0.071,1.0,0.0014,6,0,74.8,0,0,0,unknown,classification,1,76.2625,HIGH,100,0,0.29,38.3,77.2,8
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate ,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,cuad,MSA,unknown,229,SUCCESS,9,9,0.0721,0.9999,0.0027,3,0,66.1,0,0,0,unknown,classification,0,67.38749999999999,MEDIUM,100,1,0.29,3.0,73.6,6
UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,cuad,MSA,unknown,290,SUCCESS,9,9,0.0719,0.9999,0.002,3,0,65.4,0,0,0,unknown,classification,0,66.56875,MEDIUM,100,0,0.29,0.0,73.1,7
ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEM,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,cuad,Supply,unknown,339,SUCCESS,12,12,0.0705,1.0,0.0011,7,0,68.4,0,0,0,unknown,classification,0,68.96724137931034,MEDIUM,84.5,2,1.0,53.6,65.8,3
UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement,UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Grou,cuad,MSA,unknown,89,SUCCESS,2,2,0.07,1.0,0.0005,1,0,64.7,0,0,0,unknown,classification,2,65.69375,MEDIUM,100,0,0.14,0.0,71.4,9
URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT,URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT,cuad,MSA,unknown,76,SUCCESS,5,5,0.0706,1.0,0.0008,2,0,65.2,0,0,0,unknown,classification,0,66.7875,MEDIUM,100,1,0.14,0.0,73.6,8
USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE ,USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT,cuad,MSA,unknown,318,SUCCESS,9,9,0.0712,1.0,0.0011,6,0,70.7,0,0,0,unknown,classification,0,72.44375,HIGH,100,1,0.29,0.0,84.9,7
UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Aff,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,cuad,MSA,unknown,122,SUCCESS,7,7,0.0754,0.9996,0.0053,5,0,67.9,0,0,0,unknown,classification,2,68.79065656565656,MEDIUM,100,0,0.21,7.8,74.4,8
UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturi,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply,cuad,Supply,unknown,112,SUCCESS,13,13,0.0718,0.9998,0.0023,2,0,17.2,0,0,0,unknown,classification,4,16.958333333333336,LOW,15.0,1,1.0,29.2,13.2,1
UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Ag,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,cuad,MSA,unknown,299,SUCCESS,9,9,0.0712,1.0,0.0013,5,0,65.8,0,0,0,unknown,classification,1,67.64452614379084,MEDIUM,100,0,0.14,8.7,71.8,9
VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT,cuad,MSA,unknown,69,SUCCESS,4,4,0.0713,1.0,0.0015,2,0,64.4,0,0,0,unknown,classification,2,65.69375,MEDIUM,100,0,0.21,0.0,71.4,8
"VAPOTHERM, INC. - Manufacturing and Supply Agreement","VAPOTHERM, INC. - Manufacturing and Supply Agreement",cuad,Supply,unknown,222,SUCCESS,8,8,0.0708,0.9999,0.001,3,0,16.4,0,0,0,unknown,classification,2,16.101136363636364,LOW,15.0,0,1.0,21.8,14.5,1
VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAP,VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGR,cuad,MSA,unknown,164,SUCCESS,8,8,0.0715,0.9999,0.0016,4,0,68.5,0,0,0,unknown,classification,0,69.9625,MEDIUM,100,0,0.29,15.0,73.9,9
"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT","VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",cuad,Supply,unknown,286,SUCCESS,8,8,0.0698,1.0,0.0006,4,0,22.5,0,0,0,unknown,classification,3,22.287499999999998,LOW,15.0,0,1.0,30.0,23.6,2
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT","VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",cuad,MSA,unknown,175,SUCCESS,6,6,0.0723,0.9998,0.0027,4,0,75.8,0,0,0,unknown,classification,0,77.60625,HIGH,100,1,0.29,23.6,85.8,8
VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,cuad,Supply,unknown,194,SUCCESS,9,9,0.0711,1.0,0.002,2,0,43.7,0,0,0,unknown,classification,0,43.599999999999994,MEDIUM,57.0,1,1.0,10.5,48.8,2
VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERT,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,cuad,MSA,unknown,171,SUCCESS,6,6,0.0727,0.9998,0.0022,4,0,69.6,0,0,0,unknown,classification,0,71.11041666666665,HIGH,100,0,0.29,18.3,74.9,8
VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANC,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,cuad,MSA,unknown,271,SUCCESS,8,8,0.0706,1.0,0.0013,3,0,67.4,0,0,0,unknown,classification,1,68.925,MEDIUM,100,2,0.36,5.0,75.8,7
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT A,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT,cuad,MSA,unknown,347,SUCCESS,11,11,0.0716,0.9999,0.0019,8,0,74.0,0,0,0,unknown,classification,2,76.01875,HIGH,100,2,0.36,13.5,86.6,9
VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,67,SUCCESS,4,4,0.0727,0.9998,0.002,2,0,68.1,0,0,0,unknown,classification,1,69.42291666666667,MEDIUM,100,0,0.29,12.1,74.0,8
"VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING S","VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT",cuad,MSA,unknown,125,SUCCESS,7,7,0.0706,1.0,0.0011,5,0,66.6,0,0,0,unknown,classification,0,67.225,MEDIUM,100,0,0.21,0.0,74.4,8
"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGR","VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",cuad,MSA,unknown,221,SUCCESS,6,6,0.0723,0.9998,0.0028,2,0,70.1,0,0,0,unknown,classification,0,71.06422101449274,HIGH,100,0,0.29,20.3,74.0,7
"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREE","VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",cuad,MSA,unknown,72,SUCCESS,4,4,0.0728,0.9998,0.0037,2,0,68.1,0,0,0,unknown,classification,1,69.13541666666666,MEDIUM,100,0,0.21,12.8,73.1,7
VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMEN,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,144,SUCCESS,4,4,0.0717,1.0,0.001,2,0,68.0,0,0,0,unknown,classification,1,69.82499999999999,MEDIUM,100,1,0.21,13.0,74.4,8
"VIVINT SOLAR, INC. - NON-COMPETITION AGREEMENT","VIVINT SOLAR, INC. - NON-COMPETITION AGREEMENT",cuad,MSA,unknown,89,SUCCESS,4,4,0.071,1.0,0.0013,4,0,66.9,0,0,0,unknown,classification,1,68.16041666666666,MEDIUM,100,0,0.07,12.3,71.4,10
"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT","VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",cuad,MSA,unknown,404,SUCCESS,11,11,0.0723,0.9999,0.0023,8,0,84.4,0,0,0,unknown,classification,0,85.7375,HIGH,100,1,0.21,82.5,78.5,8
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service ,VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,cuad,MSA,unknown,199,SUCCESS,9,9,0.0717,1.0,0.0017,2,0,71.3,0,0,0,unknown,classification,0,72.44375,HIGH,100,1,0.43,0.0,84.9,6
VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Market,VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement,cuad,MSA,unknown,221,SUCCESS,8,8,0.0714,0.9999,0.0011,3,0,67.5,0,0,0,unknown,classification,1,69.01319444444444,MEDIUM,100,0,0.36,12.2,73.1,5
VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agre,cuad,MSA,unknown,97,SUCCESS,5,5,0.0704,1.0,0.0014,3,0,65.3,0,0,0,unknown,classification,1,67.13352272727272,MEDIUM,100,0,0.21,0.6,74.0,9
VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_E,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_Lice,cuad,License,unknown,325,SUCCESS,11,11,0.0717,1.0,0.002,6,0,57.6,0,0,0,unknown,classification,1,58.75435606060606,MEDIUM,100,0,0.62,0.3,57.4,3
VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting A,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,cuad,MSA,unknown,345,SUCCESS,11,11,0.0715,1.0,0.0011,4,0,74.3,0,0,0,unknown,classification,0,76.65805555555556,HIGH,100,2,0.36,20.0,85.3,6
VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agree,VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,cuad,MSA,unknown,258,SUCCESS,11,11,0.0717,0.9999,0.0016,4,0,66.0,0,0,0,unknown,classification,0,67.7875,MEDIUM,100,1,0.36,5.0,73.6,6
WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,cuad,MSA,unknown,197,SUCCESS,8,8,0.0703,1.0,0.001,3,0,65.9,0,0,0,unknown,classification,1,67.13125,MEDIUM,100,0,0.29,5.0,72.3,9
WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AG,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,cuad,MSA,unknown,94,SUCCESS,5,5,0.0712,1.0,0.0012,4,0,68.3,0,0,0,unknown,classification,0,69.59170454545455,MEDIUM,100,1,0.14,12.9,74.0,9
"WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIAN","WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",cuad,MSA,unknown,306,SUCCESS,9,9,0.0714,0.9999,0.002,5,0,74.7,0,0,0,unknown,classification,2,76.98541666666665,HIGH,100,2,0.43,18.3,86.6,7
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,cuad,MSA,unknown,98,SUCCESS,6,6,0.0702,1.0,0.0007,4,0,66.8,0,0,0,unknown,classification,0,68.44375,MEDIUM,100,1,0.21,5.0,74.9,10
WELLSFARGOMORTGAGEBACKEDSECURITIES2006-6TRUST_05_11_2006-EX-,WELLSFARGOMORTGAGEBACKEDSECURITIES2006-6TRUST_05_11_2006-EX-10.3-Yield Maintenan,cuad,MSA,unknown,185,SUCCESS,7,7,0.0726,0.9996,0.0019,3,0,65.1,0,0,0,unknown,classification,0,66.56875,MEDIUM,100,1,0.29,0.0,73.1,7
WESTERN COPPER - NON-COMPETITION AGREEMENT,WESTERN COPPER - NON-COMPETITION AGREEMENT,cuad,MSA,unknown,134,SUCCESS,4,4,0.0715,1.0,0.0018,3,0,69.8,0,0,0,unknown,classification,0,71.2875,HIGH,100,1,0.21,18.1,75.3,9
"WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTIO","WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTION AGREEMENT",cuad,MSA,unknown,241,SUCCESS,7,7,0.0707,1.0,0.0014,5,0,67.6,0,0,0,unknown,classification,2,68.9125,MEDIUM,100,0,0.29,15.0,71.8,8
WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREE,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual ,cuad,NDA,unknown,118,SUCCESS,5,5,0.0724,1.0,0.0022,0,0,51.6,0,0,0,unknown,classification,1,52.65625,MEDIUM,100,0,0.29,0.0,45.3,2
WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREE,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,cuad,MSA,unknown,86,SUCCESS,5,5,0.0732,0.9996,0.003,3,0,67.1,0,0,0,unknown,classification,0,68.44375,MEDIUM,100,0,0.29,5.0,74.9,7
WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT,cuad,MSA,unknown,218,SUCCESS,8,8,0.0709,1.0,0.0011,3,0,67.6,0,0,0,unknown,classification,0,69.09166666666667,MEDIUM,100,1,0.36,11.7,73.5,7
WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,cuad,MSA,unknown,91,SUCCESS,4,4,0.071,1.0,0.0008,3,0,68.0,0,0,0,unknown,classification,0,69.87291666666667,MEDIUM,100,1,0.14,14.3,74.0,10
WatchitMediaInc_20061201_8-K_EX-10.1_4148672_EX-10.1_Content,WatchitMediaInc_20061201_8-K_EX-10.1_4148672_EX-10.1_Content License Agreement,cuad,License,unknown,128,SUCCESS,4,4,0.071,1.0,0.002,2,0,65.4,0,0,0,unknown,classification,1,66.2625,MEDIUM,100,1,0.25,0.0,72.5,6
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distrib,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,cuad,MSA,unknown,257,SUCCESS,9,9,0.0711,1.0,0.0016,7,0,72.3,0,0,0,unknown,classification,0,74.6,HIGH,100,1,0.36,7.5,86.2,7
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Conten,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,cuad,License,unknown,132,SUCCESS,7,7,0.0729,0.9997,0.0036,5,0,70.6,0,0,0,unknown,classification,1,71.64250000000001,HIGH,100,0,0.5,43.0,66.1,4
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agree,cuad,MSA,unknown,182,SUCCESS,7,7,0.071,1.0,0.0011,1,0,65.3,0,0,0,unknown,classification,0,66.9833041958042,MEDIUM,100,1,0.29,1.0,73.6,7
"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT","XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",cuad,MSA,unknown,94,SUCCESS,4,4,0.0705,1.0,0.0018,4,0,72.0,0,0,0,unknown,classification,0,73.765625,HIGH,100,0,0.14,30.6,75.3,10
XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),cuad,Collaboration,unknown,111,SUCCESS,4,4,0.0698,1.0,0.001,0,0,3.8,0,0,0,unknown,classification,3,0.0,LOW,0,0,1.0,0.0,0,0
"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE A","XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",cuad,MSA,unknown,213,SUCCESS,6,6,0.0715,1.0,0.002,4,0,65.9,0,0,0,unknown,classification,0,67.00625,MEDIUM,100,0,0.29,0.0,74.0,7
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement","XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",cuad,MSA,unknown,400,SUCCESS,9,9,0.0732,0.9997,0.0032,7,0,67.6,0,0,0,unknown,classification,1,68.77302631578947,MEDIUM,100,1,0.29,5.6,75.3,8
XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT,XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,73,SUCCESS,4,4,0.0703,1.0,0.0013,2,0,64.8,0,0,0,unknown,classification,1,66.2373106060606,MEDIUM,100,0,0.14,0.5,72.3,8
XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License,cuad,License,unknown,324,SUCCESS,13,13,0.0712,0.9999,0.002,4,0,69.2,0,0,0,unknown,classification,1,70.95416666666667,HIGH,100,2,0.75,13.3,76.6,4
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Ma,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,cuad,MSA,unknown,224,SUCCESS,9,9,0.0717,1.0,0.0017,4,0,71.9,0,0,0,unknown,classification,0,73.34046052631578,HIGH,100,1,0.29,28.8,75.2,7
ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPER,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,cuad,MSA,unknown,249,SUCCESS,8,8,0.0747,0.9996,0.0051,7,0,66.6,0,0,0,unknown,graph_structure,2,67.29791666666667,MEDIUM,100,0,0.07,5.8,72.3,9
ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEM,ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE ,cuad,MSA,unknown,114,SUCCESS,4,4,0.0713,1.0,0.0023,4,0,68.5,0,0,0,unknown,classification,0,69.92932692307691,MEDIUM,100,0,0.14,14.6,74.0,10
ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributo,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,cuad,MSA,unknown,64,SUCCESS,4,4,0.0715,1.0,0.002,1,0,70.1,0,0,0,unknown,classification,1,71.35,HIGH,100,1,0.29,0.0,82.7,6
"Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEM","Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT",cuad,MSA,unknown,284,SUCCESS,10,10,0.0718,0.9999,0.0017,3,0,66.1,0,0,0,unknown,classification,1,67.225,MEDIUM,100,1,0.36,0.0,74.4,7
ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_T,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreem,cuad,MSA,unknown,395,SUCCESS,11,11,0.0733,0.9997,0.0016,10,0,65.5,0,0,0,unknown,classification,0,67.465,MEDIUM,100,0,0.21,1.2,74.4,9
